CHP-steam-large_methanol,CO2,kg,0.17425,500,c
CHP-steam-large_gasNatural,gasNatural,kg,-0.04665,500,c
CHP-steam-large_gasNatural,elec,MJ,1,500,c
CHP-steam-large_gasNatural,heat,MJ,1,500,c
CHP-steam-large_gasNatural,CO2,kg,0.12775,500,c
CHP-steam-large_propane,propane,kg,-0.0504,500,c
CHP-steam-large_propane,elec,MJ,1,500,c
CHP-steam-large_propane,heat,MJ,1,500,c
CHP-steam-large_propane,CO2,kg,0.1475,500,c
CHP-steam-large_syngas,syngas,kg,-0.09325,500,c
CHP-steam-large_syngas,elec,MJ,1,500,c
CHP-steam-large_syngas,heat,MJ,1,500,c
CHP-steam-large_syngas,CO2,kg,0.170825,500,c
CHP-steam-large_wasteGas,gasWaste,MJ,-2.5,500,c
CHP-steam-large_wasteGas,elec,MJ,1,500,c
CHP-steam-large_wasteGas,heat,MJ,1,500,c
CHP-steam-large_wasteGas,CO2,kg,0.1485,500,c
CHP-steam-small_biogas,biogas,kg,-0.569152,0.5,c
CHP-steam-small_biogas,elec,MJ,1,0.5,c
CHP-steam-small_biogas,heat,MJ,15,0.5,c
CHP-steam-small_fuelOil,fuelOil,MJ,-20,0.5,c
CHP-steam-small_fuelOil,elec,MJ,1,0.5,c
CHP-steam-small_fuelOil,heat,MJ,15,0.5,c
CHP-steam-small_fuelOil,CO2,kg,1.482,0.5,c
CHP-steam-small_liquidFuel_hydrogen,hydrogen,kg,-0.1408,0.5,c
CHP-steam-small_liquidFuel_hydrogen,elec,MJ,1,0.5,c
CHP-steam-small_liquidFuel_hydrogen,heat,MJ,15,0.5,c
CHP-steam-small_liquidFuel_hydrogen,waterNonPotable,kg,2.778,0.5,c
CHP-steam-small_wasteGas,gasLandfill,kg,-0.7208,0.5,c
CHP-steam-small_wasteGas,elec,MJ,1,0.5,c
CHP-steam-small_wasteGas,heat,MJ,15,0.5,c
CHP-steam-small_wasteGas,CO2,kg,1.188,0.5,c
CHP-steam-small_liquidFuel,liquidFuel,MJ,-20,0.5,c
CHP-steam-small_liquidFuel,elec,MJ,1,0.5,c
CHP-steam-small_liquidFuel,heat,MJ,15,0.5,c
CHP-steam-small_liquidFuel,CO2,kg,1.386,0.5,c
CHP-steam-small_LPG,LPG,kg,-0.431,0.5,c
CHP-steam-small_LPG,elec,MJ,1,0.5,c
CHP-steam-small_LPG,heat,MJ,15,0.5,c
CHP-steam-small_LPG,CO2,kg,1.262,0.5,c
CHP-steam-small_methanol,methanol,kg,-1.016,0.5,c
CHP-steam-small_methanol,elec,MJ,1,0.5,c
CHP-steam-small_methanol,heat,MJ,15,0.5,c
